#kx ky kz Ni-Ni Co-Co Cr-Cr Ni-Co Ni-Cr Co-Cr (meV)
-0.5000 -0.3000 -0.0333 12.8039 5.7990 5.9379 8.1770 8.6677 5.1503
-0.5000 -0.3000 0.0000 14.5560 6.6068 7.6558 9.3655 10.4525 6.4279
-0.5000 -0.3000 0.0333 16.1270 7.2409 9.1576 10.3870 12.0307 7.5503
-0.5000 -0.3000 0.0667 17.4170 7.6630 10.3547 11.1800 13.3074 8.4497
-0.5000 -0.3000 0.1000 18.3732 7.8765 11.2120 11.7255 14.2416 9.1035
-0.5000 -0.3000 0.1333 18.9770 7.9091 11.7402 12.0309 14.8337 9.5223
-0.5000 -0.3000 0.1667 19.2268 7.7930 11.9797 12.1118 15.1078 9.7317
-0.5000 -0.3000 0.2000 19.1261 7.5516 11.9849 11.9791 15.0970 9.7574
-0.5000 -0.3000 0.2333 18.6792 7.1948 11.8124 11.6352 14.8337 9.6170
-0.5000 -0.3000 0.2667 17.8921 6.7222 11.5128 11.0760 14.3466 9.3182
-0.5000 -0.3000 0.3000 16.7751 6.1282 11.1238 10.2962 13.6580 8.8601
-0.5000 -0.3000 0.3333 15.3460 5.4095 10.6634 9.2950 12.7833 8.2368
-0.5000 -0.3000 0.3667 13.6331 4.5720 10.1231 8.0831 11.7293 7.4417
-0.5000 -0.3000 0.4000 11.6801 3.6375 9.4657 6.6897 10.4973 6.4758
-0.5000 -0.3000 0.4333 9.5566 2.6490 8.6337 5.1721 9.0920 5.3579
-0.5000 -0.3000 0.4667 7.3719 1.6740 7.5740 3.6234 7.5412 4.1376
-0.5000 -0.2667 -0.5000 5.8345 1.1191 6.3573 2.6146 6.2149 3.2066
-0.5000 -0.2667 -0.4667 3.4481 0.1334 4.6365 0.9911 4.2540 1.7962
-0.5000 -0.2667 -0.4333 1.4948 -0.6239 2.8810 -0.3017 2.4783 0.5748
-0.5000 -0.2667 -0.4000 0.2399 -1.0557 1.2897 -1.0923 1.0977 -0.3215
